fat,calories,protein,rating,sodium,len_directions,len_ingredients,cluster
15.0,288.0,6.0,4.375,809.0,4,14,12
55.0,786.0,56.0,0.0,334.0,6,13,4
7.0,109.0,2.0,4.375,234.0,3,7,0
3.0,56.0,0.0,3.125,4.0,2,5,14
4.0,96.0,4.0,0.0,69.0,1,3,11
2.0,495.0,3.0,3.75,28.0,3,11,14
4.0,93.0,5.0,4.375,60.0,4,5,0
62.0,741.0,34.0,3.75,906.0,5,16,12
1.0,67.0,3.0,5.0,2873.0,1,8,11
19.0,215.0,2.0,0.0,181.0,4,9,11
3.0,48.0,3.0,3.75,267.0,3,9,0
21.0,275.0,6.0,5.0,180.0,2,7,0
16.0,543.0,20.0,3.125,47.0,1,9,8
215.0,2064.0,18.0,4.375,106.0,2,8,9
20.0,238.0,8.0,3.75,521.0,1,8,12
12.0,277.0,5.0,3.75,15.0,1,3,0
36.0,497.0,20.0,3.75,294.0,4,10,12
172.0,1893.0,70.0,4.375,1484.0,5,12,5
6.0,109.0,5.0,3.75,781.0,3,7,12
15.0,451.0,7.0,0.0,241.0,6,20,8
4.0,199.0,5.0,2.5,128.0,10,9,8
0.0,174.0,2.0,5.0,7.0,1,4,14
14.0,128.0,0.0,1.25,3.0,1,5,11
53.0,858.0,27.0,3.125,1218.0,10,14,8
43.0,443.0,12.0,4.375,47.0,4,8,12
1.0,18.0,1.0,4.375,4.0,1,4,14
12.0,269.0,11.0,4.375,206.0,2,9,0
33.0,537.0,41.0,3.75,1872.0,4,14,5
55.0,821.0,22.0,0.0,993.0,5,14,8
17.0,252.0,5.0,5.0,201.0,7,13,0
16.0,147.0,0.0,4.375,3.0,1,6,0
22.0,366.0,5.0,3.75,136.0,5,17,0
2.0,229.0,4.0,5.0,86.0,3,9,0
14.0,206.0,3.0,3.75,0.0,3,2,0
1.0,180.0,2.0,4.375,5.0,1,3,14
21.0,398.0,11.0,3.125,67.0,3,4,0
18.0,497.0,17.0,3.75,991.0,4,8,5
128.0,1566.0,48.0,5.0,1775.0,6,13,5
39.0,534.0,27.0,5.0,1124.0,4,14,12
1.0,124.0,1.0,2.5,1438.0,4,7,11
52.0,771.0,49.0,4.375,767.0,4,10,12
31.0,775.0,54.0,4.375,975.0,3,8,5
22.0,586.0,21.0,4.375,458.0,5,12,5
14.0,368.0,9.0,3.75,609.0,3,11,0
10.0,283.0,4.0,4.375,132.0,3,7,0
66.0,1125.0,18.0,5.0,949.0,12,23,8
68.0,1113.0,70.0,4.375,1576.0,4,11,5
10.0,233.0,25.0,3.75,1078.0,2,9,12
13.0,147.0,5.0,3.75,51.0,2,3,0
0.0,205.0,4.0,0.0,810.0,2,2,11
16.0,250.0,7.0,5.0,1096.0,3,13,12
12.0,129.0,2.0,4.375,13.0,1,8,0
8.0,237.0,7.0,5.0,732.0,6,18,12
6.0,234.0,0.0,3.125,7.0,1,4,0
17.0,261.0,3.0,3.75,119.0,3,6,0
0.0,104.0,1.0,3.75,38.0,2,6,14
6.0,93.0,2.0,3.75,7.0,6,6,0
18.0,281.0,4.0,4.375,336.0,1,6,0
25.0,593.0,17.0,3.75,1385.0,3,16,5
1.0,49.0,2.0,0.0,117.0,1,4,11
10.0,135.0,3.0,5.0,200.0,6,7,0
28.0,583.0,6.0,5.0,254.0,5,21,0
13.0,264.0,8.0,5.0,307.0,5,12,0
21.0,199.0,3.0,0.0,4.0,2,3,11
100.0,1466.0,12.0,0.0,123.0,15,25,4
26.0,247.0,1.0,4.375,418.0,1,6,12
30.0,553.0,8.0,5.0,107.0,5,12,0
9.0,220.0,5.0,0.0,297.0,2,3,11
5.0,120.0,3.0,5.0,184.0,2,10,0
30.0,504.0,28.0,4.375,465.0,5,10,12
136.0,1836.0,50.0,2.5,1620.0,9,24,4
3.0,636.0,11.0,4.375,22.0,2,6,5
0.0,7.0,0.0,0.0,12.0,1,4,14
12.0,454.0,21.0,3.75,586.0,2,7,5
18.0,263.0,8.0,4.375,348.0,1,8,0
45.0,1682.0,65.0,4.375,3445.0,8,10,9
0.0,97.0,1.0,3.75,3.0,1,2,14
9.0,189.0,14.0,3.75,647.0,2,12,12
23.0,277.0,5.0,5.0,319.0,3,11,0
0.0,4.0,0.0,3.125,2509.0,1,3,11
22.0,350.0,23.0,4.375,117.0,3,8,12
14.0,196.0,9.0,3.75,205.0,4,6,0
0.0,126.0,1.0,0.0,72.0,1,2,14
24.0,229.0,4.0,5.0,147.0,1,3,0
29.0,357.0,20.0,4.375,665.0,2,7,12
21.0,253.0,9.0,3.75,365.0,4,15,0
54.0,696.0,34.0,4.375,497.0,7,12,12
22.0,266.0,0.0,5.0,182.0,1,4,0
1.0,222.0,2.0,4.375,8.0,1,12,14
11.0,250.0,3.0,4.375,182.0,7,13,0
323.0,3946.0,161.0,4.375,782.0,7,16,9
39.0,719.0,43.0,4.375,442.0,1,13,12
2.0,27.0,2.0,5.0,59.0,1,4,14
0.0,177.0,0.0,0.0,10.0,1,4,14
292.0,4344.0,45.0,3.75,1475.0,6,13,9
0.0,169.0,3.0,4.375,5.0,1,2,14
19.0,313.0,29.0,5.0,371.0,1,6,12
42.0,577.0,21.0,3.75,1187.0,4,9,12
9.0,225.0,1.0,5.0,56.0,4,10,0
54.0,780.0,13.0,4.375,716.0,4,11,5
25.0,308.0,3.0,1.25,398.0,3,11,11
4.0,53.0,3.0,3.125,93.0,1,8,0
18.0,169.0,0.0,5.0,149.0,1,6,0
12.0,308.0,9.0,3.75,214.0,2,5,0
14.0,223.0,8.0,3.75,73.0,8,13,0
52.0,694.0,37.0,3.75,178.0,1,9,12
56.0,894.0,43.0,4.375,1013.0,2,17,5
25.0,374.0,12.0,5.0,1146.0,6,11,12
15.0,238.0,4.0,3.125,194.0,6,8,0
11.0,155.0,2.0,4.375,389.0,2,6,0
24.0,404.0,36.0,4.375,460.0,3,7,12
18.0,352.0,6.0,4.375,348.0,3,9,0
16.0,429.0,4.0,3.75,181.0,7,10,0
53.0,715.0,41.0,3.75,206.0,3,15,12
4.0,99.0,3.0,3.75,950.0,2,10,11
31.0,386.0,16.0,4.375,722.0,4,10,12
6.0,223.0,36.0,4.375,694.0,1,7,12
27.0,463.0,35.0,4.375,229.0,2,8,12
21.0,1174.0,57.0,5.0,233.0,7,13,5
16.0,264.0,11.0,4.375,582.0,6,11,12
65.0,731.0,7.0,0.0,153.0,1,8,4
45.0,426.0,2.0,4.375,461.0,1,10,12
28.0,533.0,48.0,3.125,1122.0,12,13,8
29.0,485.0,28.0,4.375,261.0,2,12,12
3.0,298.0,4.0,0.0,154.0,4,8,8
24.0,265.0,7.0,3.75,427.0,3,16,0
19.0,258.0,4.0,4.375,36.0,8,11,0
32.0,534.0,34.0,3.75,233.0,2,8,12
53.0,660.0,33.0,4.375,4520.0,8,28,4
8.0,109.0,3.0,4.375,77.0,3,9,0
5.0,429.0,2.0,5.0,8.0,1,7,0
30.0,320.0,3.0,4.375,292.0,2,7,12
15.0,263.0,5.0,5.0,54.0,4,15,0
35.0,729.0,8.0,5.0,33.0,4,12,0
1.0,62.0,1.0,3.125,256.0,1,6,0
19.0,194.0,1.0,4.375,938.0,2,7,12
1.0,219.0,3.0,3.75,588.0,3,14,12
9.0,279.0,2.0,3.75,18.0,3,6,0
3.0,164.0,3.0,3.75,600.0,1,12,12
64.0,946.0,75.0,5.0,266.0,6,11,5
38.0,673.0,40.0,4.375,153.0,4,8,12
2.0,142.0,7.0,1.25,571.0,4,12,11
7.0,94.0,2.0,3.125,64.0,5,5,0
10.0,155.0,8.0,4.375,409.0,9,11,0
0.0,14.0,0.0,4.375,38.0,2,8,14
15.0,423.0,54.0,3.125,2217.0,4,12,5
0.0,19.0,1.0,3.125,1.0,1,4,14
17.0,172.0,1.0,0.0,319.0,3,6,11
9.0,256.0,4.0,4.375,2.0,3,6,0
10.0,431.0,14.0,3.125,232.0,1,6,0
36.0,659.0,7.0,3.75,221.0,5,20,0
39.0,570.0,42.0,5.0,449.0,9,13,12
53.0,917.0,61.0,5.0,1973.0,6,14,5
9.0,127.0,10.0,3.75,366.0,3,9,0
9.0,209.0,6.0,4.375,837.0,4,24,8
14.0,347.0,4.0,3.75,81.0,10,11,8
28.0,828.0,88.0,4.375,1690.0,2,12,5
13.0,420.0,10.0,3.75,224.0,3,4,0
28.0,889.0,50.0,3.75,1918.0,7,19,5
49.0,744.0,12.0,3.75,2.0,3,6,5
7.0,101.0,1.0,0.0,57.0,4,13,11
18.0,287.0,14.0,4.375,500.0,2,8,12
16.0,434.0,17.0,3.75,1145.0,2,11,12
11.0,259.0,28.0,4.375,607.0,1,11,12
24.0,303.0,18.0,3.75,596.0,3,10,12
17.0,311.0,32.0,3.75,345.0,3,11,12
22.0,236.0,2.0,4.375,213.0,1,12,0
17.0,468.0,9.0,4.375,12.0,6,8,0
384.0,4137.0,157.0,3.75,1186.0,1,8,9
17.0,412.0,40.0,5.0,1778.0,6,14,5
40.0,724.0,39.0,4.375,974.0,5,18,12
9.0,281.0,7.0,3.75,205.0,5,11,0
15.0,303.0,3.0,4.375,279.0,7,17,0
27.0,550.0,22.0,3.125,497.0,8,15,8
22.0,240.0,2.0,4.375,779.0,4,5,12
7.0,287.0,9.0,3.75,550.0,2,7,0
20.0,276.0,7.0,5.0,459.0,2,8,0
34.0,629.0,19.0,3.125,467.0,2,7,8
14.0,308.0,7.0,4.375,394.0,3,12,0
48.0,630.0,30.0,3.125,696.0,4,9,12
10.0,204.0,7.0,3.125,566.0,5,6,0
20.0,433.0,16.0,2.5,1152.0,5,8,8
276.0,3666.0,254.0,3.75,1951.0,4,20,9
12.0,399.0,6.0,3.75,181.0,6,11,0
40.0,878.0,48.0,4.375,1580.0,2,11,5
3.0,41.0,3.0,1.875,81.0,2,9,14
20.0,449.0,57.0,5.0,2157.0,3,14,5
41.0,908.0,8.0,0.0,18.0,8,13,8
90.0,996.0,20.0,4.375,977.0,4,14,5
43.0,581.0,24.0,3.125,899.0,6,11,12
31.0,530.0,27.0,5.0,1431.0,3,7,12
6.0,197.0,6.0,4.375,52.0,1,6,0
219.0,4929.0,658.0,4.375,62368.0,4,12,1
23.0,260.0,13.0,5.0,3.0,1,2,12
12.0,338.0,7.0,4.375,348.0,4,10,0
20.0,444.0,8.0,0.0,10.0,2,12,8
30.0,338.0,14.0,4.375,3636.0,4,7,4
62.0,858.0,46.0,4.375,718.0,3,9,12
4.0,59.0,1.0,3.75,164.0,1,6,0
17.0,330.0,29.0,4.375,996.0,2,13,12
5.0,85.0,3.0,3.75,520.0,3,6,0
14.0,223.0,8.0,3.75,820.0,3,15,12
27.0,471.0,19.0,5.0,786.0,8,20,8
24.0,442.0,10.0,3.125,242.0,1,8,0
5.0,80.0,8.0,0.0,24.0,1,6,11
14.0,365.0,15.0,4.375,229.0,2,6,12
0.0,2.0,0.0,4.375,23.0,1,3,14
14.0,197.0,5.0,3.75,105.0,3,7,0
4.0,170.0,6.0,4.375,630.0,4,5,12
27.0,410.0,24.0,3.75,1033.0,5,10,12
19.0,458.0,6.0,0.0,293.0,6,13,8
57.0,825.0,22.0,4.375,638.0,10,22,8
14.0,460.0,22.0,4.375,407.0,3,12,12
18.0,462.0,40.0,4.375,928.0,4,15,12
23.0,203.0,0.0,5.0,3.0,2,1,0
1.0,94.0,2.0,4.375,4.0,1,7,14
7.0,93.0,2.0,4.375,115.0,3,9,0
14.0,165.0,7.0,5.0,7.0,1,5,0
24.0,511.0,5.0,3.75,306.0,3,15,0
2.0,268.0,2.0,4.375,8.0,2,7,14
91.0,1649.0,98.0,4.375,400.0,3,11,5
74.0,1212.0,73.0,4.375,456.0,2,14,5
0.0,210.0,0.0,4.375,8.0,1,2,14
33.0,1951.0,28.0,0.0,1779.0,3,14,9
7.0,115.0,3.0,3.75,20.0,5,9,0
17.0,527.0,5.0,3.75,147.0,6,11,0
35.0,488.0,36.0,3.75,717.0,5,7,12
31.0,609.0,38.0,4.375,243.0,11,23,5
18.0,268.0,7.0,3.75,38.0,4,13,0
52.0,1179.0,137.0,3.75,3418.0,6,12,4
1.0,112.0,2.0,3.75,3.0,1,5,14
193.0,2733.0,31.0,3.75,2369.0,5,8,9
3.0,150.0,10.0,3.75,818.0,5,13,12
44.0,798.0,26.0,4.375,564.0,3,10,5
19.0,529.0,4.0,5.0,138.0,5,5,0
1.0,348.0,2.0,5.0,3.0,3,5,14
2.0,42.0,1.0,3.125,102.0,4,9,0
14.0,192.0,7.0,3.125,203.0,4,8,0
4.0,61.0,6.0,5.0,17.0,6,10,0
7.0,232.0,5.0,3.75,452.0,3,7,0
10.0,433.0,22.0,4.375,254.0,6,15,5
0.0,20.0,0.0,5.0,1.0,1,5,14
20.0,414.0,31.0,2.5,1716.0,5,13,8
49.0,685.0,9.0,4.375,512.0,5,14,12
24.0,346.0,24.0,0.0,78.0,6,7,8
35.0,471.0,13.0,3.125,295.0,3,6,12
49.0,440.0,0.0,4.375,0.0,1,2,12
39.0,659.0,51.0,4.375,1287.0,7,10,5
21.0,707.0,83.0,3.75,406.0,2,6,5
37.0,1092.0,120.0,5.0,1128.0,8,17,4
27.0,276.0,2.0,3.125,15.0,2,6,0
11.0,264.0,10.0,3.75,494.0,1,10,0
1.0,175.0,0.0,0.0,75.0,1,4,11
23.0,717.0,18.0,4.375,1650.0,5,17,5
15.0,316.0,9.0,5.0,267.0,3,15,0
8.0,188.0,3.0,4.375,474.0,5,11,0
3.0,60.0,2.0,3.125,49.0,2,6,14
12.0,266.0,5.0,4.375,98.0,3,10,0
29.0,478.0,25.0,4.375,176.0,4,19,12
26.0,438.0,42.0,3.125,3588.0,3,6,4
9.0,84.0,0.0,3.75,10.0,1,2,0
1.0,132.0,0.0,4.375,12.0,3,11,14
5.0,84.0,1.0,5.0,60.0,5,6,0
0.0,217.0,0.0,5.0,3.0,3,7,14
106.0,1162.0,37.0,4.375,2498.0,4,16,5
5.0,299.0,5.0,3.75,593.0,2,9,0
10.0,523.0,22.0,4.375,1214.0,4,9,5
45.0,620.0,12.0,4.375,253.0,2,11,12
20.0,305.0,5.0,3.75,260.0,9,8,0
94.0,1149.0,37.0,5.0,549.0,5,20,5
39.0,550.0,12.0,4.375,644.0,4,9,12
19.0,330.0,4.0,4.375,92.0,1,6,0
1.0,69.0,0.0,4.375,0.0,3,4,14
40.0,548.0,25.0,5.0,1374.0,5,9,12
27.0,601.0,8.0,4.375,163.0,4,11,0
21.0,197.0,0.0,3.125,1.0,1,5,0
38.0,677.0,30.0,3.75,942.0,2,11,12
7.0,89.0,1.0,4.375,294.0,2,8,0
16.0,176.0,2.0,4.375,27.0,5,15,0
1.0,124.0,4.0,1.25,7.0,2,2,14
38.0,679.0,31.0,4.375,722.0,6,25,8
1.0,217.0,3.0,5.0,1765.0,1,11,11
27.0,647.0,52.0,4.375,3648.0,3,6,5
21.0,280.0,15.0,4.375,466.0,3,13,12
6.0,259.0,13.0,3.125,458.0,2,11,0
25.0,290.0,2.0,2.5,17.0,3,9,11
3.0,141.0,18.0,3.75,2345.0,4,11,5
15.0,603.0,55.0,4.375,1157.0,2,16,5
0.0,166.0,0.0,0.0,2.0,1,4,14
19.0,608.0,29.0,3.75,1444.0,3,7,5
23.0,501.0,50.0,4.375,1588.0,4,23,5
41.0,392.0,2.0,3.75,35.0,1,5,12
23.0,270.0,5.0,5.0,799.0,6,5,12
24.0,458.0,4.0,4.375,327.0,3,11,0
95.0,2636.0,402.0,4.375,2980.0,4,16,9
22.0,525.0,59.0,4.375,137.0,4,9,12
34.0,440.0,3.0,2.5,54.0,3,6,11
0.0,203.0,0.0,0.0,13.0,2,5,14
14.0,326.0,38.0,3.75,522.0,3,9,12
10.0,315.0,4.0,4.375,580.0,2,7,0
14.0,444.0,42.0,3.75,984.0,3,11,12
33.0,589.0,13.0,3.75,19.0,3,5,0
15.0,388.0,5.0,3.75,56.0,9,10,0
5.0,411.0,23.0,3.75,1257.0,6,21,5
20.0,417.0,14.0,0.0,901.0,4,13,8
0.0,165.0,3.0,4.375,305.0,1,7,0
3.0,35.0,1.0,4.375,38.0,4,9,14
1.0,254.0,2.0,0.0,5.0,1,7,14
58.0,797.0,15.0,4.375,256.0,2,13,5
14.0,158.0,1.0,3.75,6.0,2,9,0
5.0,153.0,3.0,0.0,124.0,4,5,11
2.0,28.0,1.0,4.375,4.0,2,4,14
7.0,121.0,2.0,4.375,17.0,3,6,0
23.0,491.0,17.0,5.0,677.0,5,11,12
22.0,393.0,23.0,3.75,1088.0,8,19,8
25.0,653.0,74.0,5.0,2426.0,7,14,5
18.0,378.0,9.0,4.375,40.0,2,10,0
12.0,288.0,4.0,4.375,43.0,3,5,0
14.0,171.0,4.0,4.375,194.0,1,10,0
16.0,224.0,16.0,3.75,952.0,2,8,12
7.0,114.0,4.0,3.75,46.0,2,9,0
0.0,12.0,0.0,4.375,125.0,3,10,0
71.0,1114.0,56.0,5.0,1868.0,9,11,5
25.0,347.0,14.0,4.375,136.0,7,25,8
14.0,193.0,3.0,0.0,181.0,3,9,11
29.0,434.0,39.0,4.375,124.0,3,7,12
7.0,158.0,2.0,3.75,322.0,2,10,0
40.0,805.0,16.0,3.75,542.0,8,14,8
4.0,220.0,4.0,5.0,621.0,3,11,12
6.0,162.0,6.0,3.75,289.0,3,4,0
50.0,708.0,39.0,5.0,1399.0,6,14,12
10.0,273.0,34.0,2.5,418.0,4,8,12
0.0,22.0,0.0,4.375,2320.0,3,11,11
9.0,206.0,5.0,1.25,43.0,2,5,11
37.0,655.0,40.0,4.375,886.0,8,17,12
2.0,111.0,4.0,1.25,91.0,5,7,11
58.0,917.0,54.0,3.75,473.0,6,16,5
102.0,1272.0,43.0,4.375,286.0,7,19,5
28.0,736.0,19.0,4.375,459.0,5,8,5
32.0,438.0,8.0,5.0,158.0,6,9,0
11.0,251.0,5.0,0.0,90.0,1,3,11
4.0,93.0,5.0,4.375,60.0,4,5,0
45.0,626.0,32.0,1.25,168.0,4,11,8
26.0,551.0,28.0,3.75,216.0,1,11,12
43.0,757.0,33.0,4.375,1019.0,3,8,5
11.0,158.0,3.0,3.75,47.0,7,15,0
38.0,591.0,28.0,3.75,350.0,3,11,12
2.0,280.0,17.0,4.375,1518.0,5,9,5
42.0,858.0,21.0,3.75,980.0,10,14,8
1.0,26.0,1.0,3.125,27.0,3,11,14
70.0,843.0,46.0,4.375,1636.0,1,13,5
47.0,693.0,23.0,3.75,452.0,3,9,12
20.0,399.0,7.0,4.375,359.0,2,11,0
0.0,283.0,1.0,5.0,48.0,5,7,14
64.0,950.0,63.0,3.75,1142.0,4,11,5
22.0,202.0,0.0,5.0,167.0,1,5,0
11.0,285.0,33.0,3.75,484.0,5,7,12
32.0,405.0,7.0,3.75,494.0,3,13,12
35.0,658.0,47.0,4.375,234.0,3,11,12
16.0,339.0,9.0,5.0,465.0,4,12,0
0.0,61.0,2.0,0.0,10.0,1,6,14
49.0,709.0,28.0,4.375,1224.0,4,12,12
15.0,324.0,32.0,5.0,1036.0,3,15,12
41.0,726.0,56.0,4.375,1926.0,2,13,5
15.0,613.0,26.0,3.75,281.0,2,9,5
39.0,523.0,39.0,3.75,980.0,5,13,12
93.0,1422.0,15.0,3.125,307.0,1,5,5
53.0,714.0,38.0,4.375,1742.0,2,7,5
21.0,662.0,15.0,0.0,448.0,5,12,8
31.0,1013.0,57.0,4.375,300.0,5,13,5
34.0,828.0,31.0,3.75,863.0,3,13,5
30.0,405.0,27.0,3.125,1271.0,3,9,12
0.0,114.0,0.0,0.0,9.0,1,5,14
0.0,356.0,0.0,0.0,36.0,3,6,14
27.0,276.0,2.0,3.125,15.0,2,6,0
19.0,659.0,22.0,4.375,536.0,12,20,8
32.0,640.0,57.0,3.125,1346.0,3,11,12
1.0,312.0,15.0,3.75,475.0,4,11,12
33.0,294.0,0.0,0.0,0.0,4,2,11
59.0,715.0,35.0,4.375,1595.0,1,12,5
44.0,423.0,6.0,4.375,863.0,2,6,12
12.0,223.0,4.0,3.125,343.0,3,11,0
35.0,487.0,26.0,3.75,234.0,1,8,12
0.0,282.0,0.0,4.375,18.0,2,10,14
3.0,171.0,23.0,0.0,1551.0,4,12,8
3.0,54.0,2.0,2.5,9.0,4,6,14
32.0,665.0,7.0,3.75,155.0,6,18,0
12.0,365.0,6.0,4.375,620.0,5,19,0
0.0,202.0,5.0,5.0,1844.0,2,3,11
0.0,195.0,1.0,2.5,7.0,1,5,14
20.0,485.0,50.0,4.375,1920.0,6,16,5
22.0,397.0,4.0,5.0,220.0,6,14,0
14.0,193.0,3.0,4.375,20.0,3,7,0
26.0,714.0,37.0,3.75,315.0,2,9,5
7.0,132.0,7.0,4.375,737.0,3,13,12
21.0,240.0,2.0,5.0,7.0,2,7,0
1.0,138.0,2.0,3.75,10.0,1,7,14
1.0,32.0,1.0,5.0,390.0,1,7,0
49.0,868.0,10.0,4.375,451.0,6,22,8
15.0,449.0,40.0,3.75,4029.0,6,8,4
4.0,293.0,7.0,4.375,62.0,4,10,0
8.0,232.0,3.0,4.375,23.0,2,2,0
9.0,107.0,2.0,4.375,6.0,5,12,0
4.0,74.0,2.0,3.75,75.0,2,7,0
36.0,521.0,36.0,4.375,851.0,7,18,12
26.0,396.0,18.0,4.375,135.0,1,5,12
17.0,456.0,21.0,4.375,1275.0,7,13,12
2.0,57.0,2.0,3.75,243.0,2,7,0
5.0,81.0,4.0,3.75,245.0,1,7,0
2.0,51.0,2.0,3.75,156.0,2,13,0
49.0,633.0,27.0,3.75,1224.0,5,6,12
2.0,278.0,19.0,0.0,518.0,3,5,8
7.0,113.0,1.0,3.125,440.0,1,6,11
0.0,230.0,0.0,5.0,3.0,0,7,14
0.0,193.0,0.0,0.0,13.0,3,5,14
51.0,624.0,11.0,5.0,605.0,4,16,12
7.0,208.0,9.0,3.75,248.0,3,7,0
44.0,423.0,6.0,4.375,863.0,2,6,12
91.0,845.0,4.0,0.0,372.0,2,5,4
0.0,18.0,1.0,4.375,6.0,1,3,14
10.0,199.0,4.0,2.5,132.0,5,11,0
28.0,597.0,6.0,0.0,256.0,5,13,8
3.0,68.0,2.0,4.375,111.0,2,6,0
0.0,169.0,1.0,3.125,23.0,1,5,14
69.0,1776.0,14.0,4.375,139.0,10,18,9
13.0,216.0,3.0,2.5,19.0,1,2,11
33.0,352.0,6.0,3.75,227.0,5,11,0
16.0,300.0,3.0,4.375,216.0,3,7,0
12.0,510.0,45.0,5.0,965.0,4,14,12
14.0,338.0,8.0,3.75,170.0,1,5,0
161.0,1784.0,72.0,4.375,966.0,5,10,5
16.0,320.0,22.0,4.375,497.0,3,10,12
9.0,190.0,5.0,4.375,74.0,1,4,0
18.0,384.0,20.0,4.375,487.0,1,5,12
31.0,629.0,55.0,5.0,1749.0,4,11,5
14.0,242.0,3.0,3.75,25.0,4,8,0
13.0,145.0,6.0,3.75,118.0,1,6,0
18.0,268.0,5.0,3.75,482.0,2,8,0
19.0,412.0,4.0,3.125,46.0,4,13,0
58.0,636.0,21.0,4.375,363.0,4,8,12
10.0,162.0,2.0,0.0,1763.0,6,20,11
24.0,445.0,17.0,3.75,449.0,3,17,12
48.0,592.0,32.0,4.375,1449.0,4,14,12
6.0,179.0,1.0,3.75,8.0,2,6,0
0.0,229.0,2.0,5.0,74.0,2,7,0
58.0,867.0,47.0,4.375,386.0,3,12,12
35.0,434.0,2.0,5.0,567.0,5,5,12
10.0,241.0,4.0,5.0,542.0,4,14,0
18.0,530.0,38.0,2.5,848.0,2,12,8
1.0,207.0,2.0,0.0,30.0,2,5,14
11.0,201.0,4.0,0.0,175.0,1,7,11
39.0,540.0,6.0,3.75,67.0,4,6,0
75.0,1307.0,145.0,1.25,1456.0,3,10,4
13.0,154.0,2.0,3.75,268.0,1,8,0
0.0,78.0,0.0,0.0,13.0,2,4,14
36.0,428.0,5.0,3.125,802.0,6,8,12
2.0,580.0,18.0,3.75,1172.0,3,4,5
39.0,585.0,48.0,5.0,727.0,2,10,12
5.0,64.0,1.0,5.0,78.0,10,14,8
9.0,123.0,3.0,4.375,133.0,3,15,0
19.0,287.0,4.0,4.375,128.0,4,11,0
32.0,850.0,64.0,3.75,4927.0,2,17,4
9.0,97.0,1.0,3.125,15.0,1,6,0
47.0,960.0,40.0,3.75,1010.0,2,16,5
0.0,2.0,0.0,4.375,23.0,1,3,14
82.0,1073.0,67.0,4.375,308.0,3,9,5
12.0,170.0,2.0,4.375,135.0,7,15,0
7.0,107.0,2.0,4.375,260.0,2,12,0
10.0,254.0,8.0,4.375,68.0,4,10,0
0.0,19.0,3.0,5.0,30.0,4,13,0
17.0,202.0,2.0,4.375,154.0,2,12,0
11.0,231.0,9.0,0.0,489.0,3,7,11
10.0,283.0,5.0,3.75,301.0,1,14,0
9.0,162.0,5.0,3.75,168.0,3,9,0
1.0,19.0,1.0,0.0,23.0,1,5,14
0.0,197.0,0.0,0.0,1.0,1,2,14
1.0,55.0,4.0,3.125,445.0,1,4,0
50.0,723.0,12.0,4.375,1975.0,3,13,5
47.0,1004.0,51.0,4.375,1356.0,2,10,5
43.0,610.0,5.0,4.375,106.0,3,10,0
9.0,210.0,5.0,3.75,206.0,4,6,0
262.0,5897.0,39.0,5.0,3771.0,12,17,9
29.0,470.0,36.0,4.375,864.0,5,7,12
11.0,288.0,15.0,4.375,497.0,3,15,12
10.0,322.0,28.0,4.375,821.0,5,12,12
71.0,899.0,53.0,4.375,1591.0,3,15,5
19.0,236.0,5.0,4.375,243.0,5,16,0
24.0,678.0,11.0,4.375,648.0,8,14,8
38.0,744.0,52.0,3.75,589.0,2,21,12
79.0,1347.0,16.0,4.375,408.0,8,25,5
6.0,95.0,5.0,4.375,152.0,10,23,8
22.0,702.0,66.0,5.0,1028.0,6,20,5
1.0,94.0,2.0,4.375,4.0,1,7,14
22.0,742.0,28.0,3.75,239.0,4,12,5
19.0,368.0,12.0,3.125,451.0,1,7,0
9.0,227.0,3.0,3.75,438.0,3,16,0
6.0,188.0,17.0,3.75,2591.0,4,15,5
19.0,273.0,3.0,4.375,62.0,2,4,0
18.0,691.0,79.0,3.75,1865.0,7,19,5
21.0,486.0,10.0,4.375,498.0,4,14,0
45.0,696.0,38.0,5.0,1831.0,4,11,5
1.0,72.0,1.0,0.0,4.0,1,6,14
7.0,151.0,1.0,4.375,986.0,3,9,12
49.0,716.0,13.0,4.375,724.0,8,15,8
0.0,225.0,0.0,0.0,14.0,5,5,14
9.0,118.0,4.0,0.0,169.0,1,4,11
0.0,12.0,0.0,0.0,10.0,2,3,14
1.0,53.0,3.0,2.5,207.0,1,5,11
17.0,426.0,8.0,3.75,355.0,3,15,0
34.0,860.0,48.0,4.375,1342.0,5,13,5
12.0,167.0,4.0,3.75,42.0,2,10,0
10.0,153.0,4.0,4.375,56.0,2,10,0
5.0,114.0,7.0,4.375,213.0,3,7,0
17.0,180.0,7.0,3.75,260.0,2,7,0
14.0,213.0,2.0,5.0,44.0,1,6,0
12.0,235.0,3.0,3.75,99.0,4,8,0
76.0,1234.0,87.0,4.375,347.0,3,13,5
56.0,889.0,79.0,3.75,1016.0,3,10,5
35.0,596.0,35.0,3.75,831.0,3,7,12
42.0,527.0,29.0,5.0,912.0,4,7,12
36.0,460.0,19.0,3.75,738.0,4,10,12
13.0,336.0,10.0,3.125,860.0,1,6,12
0.0,54.0,2.0,5.0,315.0,3,8,0
24.0,552.0,6.0,4.375,61.0,4,10,0
21.0,245.0,5.0,3.125,237.0,3,7,0
7.0,174.0,2.0,2.5,104.0,1,4,11
1.0,47.0,1.0,0.0,3.0,3,10,14
5.0,76.0,2.0,3.125,59.0,2,9,0
519.0,6361.0,382.0,4.375,1491.0,5,10,9
1.0,264.0,9.0,4.375,2.0,3,3,0
25.0,403.0,8.0,4.375,604.0,1,9,12
1.0,9.0,0.0,3.125,1.0,2,3,14
